차종,제조사,모델명,국비 (만원),지방비 (만원),보조금 (만원),text,연도,행정구역
승합(대형),피라인모터스,HYPERS(신형),7833,100,7933,2021년도 전기자동차 부산광역시 모델별 보조금,2021,부산광역시
승합(대형),피라인모터스,HYPERS(H),7656,100,7756,2021년도 전기자동차 부산광역시 모델별 보조금,2021,부산광역시
승합(대형),피라인모터스,HYPERS(11L),6656,100,6756,2021년도 전기자동차 부산광역시 모델별 보조금,2021,부산광역시
승합(대형),피라인모터스,HYPERS1611,8000,0,8000,2021년도 전기자동차 부산광역시 모델별 보조금,2021,부산광역시
승합(대형),비바모빌리티,VBUS110,7572,100,7672,2021년도 전기자동차 부산광역시 모델별 보조금,2021,부산광역시
승합(대형),비바모빌리티,VBUS90,6352,0,6352,2021년도 전기자동차 부산광역시 모델별 보조금,2021,부산광역시
승합(대형),비바모빌리티,(단종)브이버스90N,8000,0,8000,2021년도 전기자동차 부산광역시 모델별 보조금,2021,부산광역시
승합(대형),북경모터스,그린타운(850),5602,100,5702,2021년도 전기자동차 부산광역시 모델별 보조금,2021,부산광역시
승합(대형),북경모터스,그린타운플러스,7482,0,7482,2021년도 전기자동차 부산광역시 모델별 보조금,2021,부산광역시
승합(대형),범한자동차,E-SKY,8000,100,8100,2021년도 전기자동차 부산광역시 모델별 보조금,2021,부산광역시
승합(대형),범한자동차,E-SKYⅡ,6647,100,6747,2021년도 전기자동차 부산광역시 모델별 보조금,2021,부산광역시
승합(대형),범한자동차,E-SKY11(350kWh),8000,100,8100,2021년도 전기자동차 부산광역시 모델별 보조금,2021,부산광역시
승합(대형),범한자동차,E-SKY11(270kWh),8000,0,8000,2021년도 전기자동차 부산광역시 모델별 보조금,2021,부산광역시
승합(대형),범한자동차,E-SKY9(281kWh),8000,0,8000,2021년도 전기자동차 부산광역시 모델별 보조금,2021,부산광역시
승합(대형),디피코,HU-SKY,5458,0,5458,2021년도 전기자동차 부산광역시 모델별 보조금,2021,부산광역시
승합(대형),에스에이피,VoltOn,8000,0,8000,2021년도 전기자동차 부산광역시 모델별 보조금,2021,부산광역시
승합(대형),에스에이피,아이즘(IZM),8000,0,8000,2021년도 전기자동차 부산광역시 모델별 보조금,2021,부산광역시
승합(대형),에스에이피,리오네(LIONNE),8000,0,8000,2021년도 전기자동차 부산광역시 모델별 보조금,2021,부산광역시
승합(대형),한신자동차,아데오나,6084,100,6184,2021년도 전기자동차 부산광역시 모델별 보조금,2021,부산광역시
승합(대형),GS글로벌,eBus-12(K9DC),8000,100,8100,2021년도 전기자동차 부산광역시 모델별 보조금,2021,부산광역시
승합(대형),GS글로벌,NEW BYD eBus-12,8000,100,8100,2021년도 전기자동차 부산광역시 모델별 보조금,2021,부산광역시
승합(대형),티에스에코에너지,일레누스(TS1100),7973,100,8073,2021년도 전기자동차 부산광역시 모델별 보조금,2021,부산광역시
승합(대형),티에스에코에너지,일레누스(TS1100-1),8000,0,8000,2021년도 전기자동차 부산광역시 모델별 보조금,2021,부산광역시
승합(대형),티에스에코에너지,일레누스(TS1100-2),8000,100,8100,2021년도 전기자동차 부산광역시 모델별 보조금,2021,부산광역시
승합(대형),이온모터스,시티라이트,7705,100,7805,2021년도 전기자동차 부산광역시 모델별 보조금,2021,부산광역시
승합(대형),이온모터스,시티라이트Ⅱ,8000,0,8000,2021년도 전기자동차 부산광역시 모델별 보조금,2021,부산광역시
승합(대형),한차,GREENWAY1100,8000,100,8100,2021년도 전기자동차 부산광역시 모델별 보조금,2021,부산광역시
승합(중형),현대자동차,카운티 일렉트릭(128kWh),5572,450,6022,2021년도 전기자동차 대구광역시 모델별 보조금,2021,대구광역시
승합(중형),현대자동차,카운티 일렉트릭(어린이운송용 30인승),5732,450,6182,2021년도 전기자동차 대구광역시 모델별 보조금,2021,대구광역시
승합(중형),현대자동차,카운티 일렉트릭(64kWh),4297,450,4747,2021년도 전기자동차 대구광역시 모델별 보조금,2021,대구광역시
승합(중형),현대자동차,"카운티 일렉트릭(64kWh, 어린이운송용)",4139,450,4589,2021년도 전기자동차 대구광역시 모델별 보조금,2021,대구광역시
승합(중형),현대자동차,(단종)카운티 일렉트릭(어린이운송용 33인승 V2),6000,450,6450,2021년도 전기자동차 대구광역시 모델별 보조금,2021,대구광역시
승합(중형),현대자동차,카운티 일렉트릭(어린이운송용 33인승),5732,450,6182,2021년도 전기자동차 대구광역시 모델별 보조금,2021,대구광역시
승합(중형),현대자동차,카운티 일렉트릭,5732,450,6182,2021년도 전기자동차 대구광역시 모델별 보조금,2021,대구광역시
승합(중형),현대자동차,카운티 일렉트릭(마을버스 23인승),5732,450,6182,2021년도 전기자동차 대구광역시 모델별 보조금,2021,대구광역시
승합(중형),현대자동차,카운티 일렉트릭(마을버스 20인승),5732,450,6182,2021년도 전기자동차 대구광역시 모델별 보조금,2021,대구광역시
승합(중형),우진산전,아폴로750,6000,450,6450,2021년도 전기자동차 대구광역시 모델별 보조금,2021,대구광역시
승합(중형),우진산전,아폴로750(15인승),6000,450,6450,2021년도 전기자동차 대구광역시 모델별 보조금,2021,대구광역시
승합(중형),우진산전,아폴로750전기버스,6000,450,6450,2021년도 전기자동차 대구광역시 모델별 보조금,2021,대구광역시
승합(중형),이비온,E6,3347,450,3797,2021년도 전기자동차 대구광역시 모델별 보조금,2021,대구광역시
승합(중형),GS글로벌,eBus-7,3250,450,3700,2021년도 전기자동차 대구광역시 모델별 보조금,2021,대구광역시
승합(중형),GS글로벌,NEW BYD eBus-7,5676,0,5676,2021년도 전기자동차 대구광역시 모델별 보조금,2021,대구광역시
승합(중형),한신자동차,바네스,3709,450,4159,2021년도 전기자동차 대구광역시 모델별 보조금,2021,대구광역시
승합(중형),비바모빌리티,VBUS60,4191,450,4641,2021년도 전기자동차 대구광역시 모델별 보조금,2021,대구광역시
승합(중형),비바모빌리티,(단종)브이버스60,4887,450,5337,2021년도 전기자동차 대구광역시 모델별 보조금,2021,대구광역시
승합(중형),비바모빌리티,브이버스60i(어린이운송용),4892,450,5342,2021년도 전기자동차 대구광역시 모델별 보조금,2021,대구광역시
승합(중형),케이지모빌리티커머셜,SMART 8.7,6000,450,6450,2021년도 전기자동차 대구광역시 모델별 보조금,2021,대구광역시
승합(중형),한차,GREENWAY720,6000,450,6450,2021년도 전기자동차 대구광역시 모델별 보조금,2021,대구광역시
승합(대형),현대자동차,일렉시티256,8000,0,8000,2021년도 전기자동차 대구광역시 모델별 보조금,2021,대구광역시
승합(대형),현대자동차,일렉시티 굴절버스,16780,0,16780,2021년도 전기자동차 대구광역시 모델별 보조금,2021,대구광역시
승합(대형),현대자동차,일렉시티 이층버스,15630,0,15630,2021년도 전기자동차 대구광역시 모델별 보조금,2021,대구광역시
승합(대형),현대자동차,일렉시티(4PACK V1),8000,0,8000,2021년도 전기자동차 대구광역시 모델별 보조금,2021,대구광역시
승합(대형),케이지모빌리티커머셜,이-화이버드(272kWh),8000,0,8000,2021년도 전기자동차 대구광역시 모델별 보조금,2021,대구광역시
승합(대형),케이지모빌리티커머셜,이-스마트(57인승),7318,0,7318,2021년도 전기자동차 대구광역시 모델별 보조금,2021,대구광역시
승합(대형),케이지모빌리티커머셜,이-스마트(51인승),7306,0,7306,2021년도 전기자동차 대구광역시 모델별 보조금,2021,대구광역시
승합(대형),케이지모빌리티커머셜,SMART 9.3,8000,0,8000,2021년도 전기자동차 대구광역시 모델별 보조금,2021,대구광역시
승합(대형),케이지모빌리티커머셜,SMART 110,8000,0,8000,2021년도 전기자동차 대구광역시 모델별 보조금,2021,대구광역시
승합(대형),우진산전,아폴로1100(204kWh),6558,0,6558,2021년도 전기자동차 대구광역시 모델별 보조금,2021,대구광역시
승합(대형),우진산전,아폴로1100(257kWh),8000,0,8000,2021년도 전기자동차 대구광역시 모델별 보조금,2021,대구광역시
승합(대형),우진산전,아폴로1100(258kWh),8000,0,8000,2021년도 전기자동차 대구광역시 모델별 보조금,2021,대구광역시
승합(대형),우진산전,아폴로1100(11CTLP),8000,0,8000,2021년도 전기자동차 대구광역시 모델별 보조금,2021,대구광역시
승합(대형),우진산전,아폴로900(150),5412,0,5412,2021년도 전기자동차 대구광역시 모델별 보조금,2021,대구광역시
승합(대형),우진산전,아폴로900전기버스,6145,0,6145,2021년도 전기자동차 대구광역시 모델별 보조금,2021,대구광역시
승합(대형),우진산전,아폴로1100(11CTLP-04),8000,0,8000,2021년도 전기자동차 대구광역시 모델별 보조금,2021,대구광역시
