차종,제조사,모델명,국비 (만원),지방비 (만원),보조금 (만원),text,연도,행정구역
일반승용(수소),현대자동차,넥쏘,2250,1300,3550,2022년도 수소자동차 태백시 모델별 보조금,2022,태백시
승합(수소 대형),현대자동차,일렉시티 FCEV,15000,0,15000,2022년도 수소자동차 태백시 모델별 보조금,2022,태백시
일반승용(수소),현대자동차,넥쏘,2250,1300,3550,2022년도 수소자동차 속초시 모델별 보조금,2022,속초시
승합(수소 대형),현대자동차,일렉시티 FCEV,15000,0,15000,2022년도 수소자동차 속초시 모델별 보조금,2022,속초시
일반승용(수소),현대자동차,넥쏘,2250,1300,3550,2022년도 수소자동차 삼척시 모델별 보조금,2022,삼척시
승합(수소 대형),현대자동차,일렉시티 FCEV,15000,0,15000,2022년도 수소자동차 삼척시 모델별 보조금,2022,삼척시
일반승용(수소),현대자동차,넥쏘,2250,1300,3550,2022년도 수소자동차 홍천군 모델별 보조금,2022,홍천군
승합(수소 대형),현대자동차,일렉시티 FCEV,15000,0,15000,2022년도 수소자동차 홍천군 모델별 보조금,2022,홍천군
일반승용(수소),현대자동차,넥쏘,2250,1300,3550,2022년도 수소자동차 횡성군 모델별 보조금,2022,횡성군
승합(수소 대형),현대자동차,일렉시티 FCEV,15000,0,15000,2022년도 수소자동차 횡성군 모델별 보조금,2022,횡성군
일반승용(수소),현대자동차,넥쏘,2250,1300,3550,2022년도 수소자동차 평창군 모델별 보조금,2022,평창군
승합(수소 대형),현대자동차,일렉시티 FCEV,15000,25000,40000,2022년도 수소자동차 평창군 모델별 보조금,2022,평창군
일반승용(수소),현대자동차,넥쏘,2250,1300,3550,2022년도 수소자동차 철원군 모델별 보조금,2022,철원군
화물(수소 대형),현대자동차,엑시언트 수소전기트럭 윙바디,25000,0,25000,2022년도 수소자동차 철원군 모델별 보조금,2022,철원군
승합(수소 대형),현대자동차,일렉시티 FCEV,15000,0,15000,2022년도 수소자동차 철원군 모델별 보조금,2022,철원군
승합(수소 대형),현대자동차,유니버스 수소전기버스,20000,0,20000,2022년도 수소자동차 철원군 모델별 보조금,2022,철원군
일반승용(수소),현대자동차,넥쏘,2250,1300,3550,2022년도 수소자동차 화천군 모델별 보조금,2022,화천군
승합(수소 대형),현대자동차,일렉시티 FCEV,15000,0,15000,2022년도 수소자동차 화천군 모델별 보조금,2022,화천군
일반승용(수소),현대자동차,넥쏘,2250,1300,3550,2022년도 수소자동차 양구군 모델별 보조금,2022,양구군
승합(수소 대형),현대자동차,일렉시티 FCEV,15000,0,15000,2022년도 수소자동차 양구군 모델별 보조금,2022,양구군
일반승용(수소),현대자동차,넥쏘,2250,1300,3550,2022년도 수소자동차 인제군 모델별 보조금,2022,인제군
승합(수소 대형),현대자동차,일렉시티 FCEV,15000,0,15000,2022년도 수소자동차 인제군 모델별 보조금,2022,인제군
일반승용(수소),현대자동차,넥쏘,2250,1300,3550,2022년도 수소자동차 고성군 모델별 보조금,2022,고성군
승합(수소 대형),현대자동차,일렉시티 FCEV,15000,0,15000,2022년도 수소자동차 고성군 모델별 보조금,2022,고성군
일반승용(수소),현대자동차,넥쏘,2250,1300,3550,2022년도 수소자동차 양양군 모델별 보조금,2022,양양군
승합(수소 대형),현대자동차,일렉시티 FCEV,15000,0,15000,2022년도 수소자동차 양양군 모델별 보조금,2022,양양군
일반승용(수소),현대자동차,넥쏘,2250,1100,3350,2022년도 수소자동차 청주시 모델별 보조금,2022,청주시
승합(수소 대형),현대자동차,일렉시티 FCEV,15000,0,15000,2022년도 수소자동차 청주시 모델별 보조금,2022,청주시
일반승용(수소),현대자동차,넥쏘,2250,1100,3350,2022년도 수소자동차 충주시 모델별 보조금,2022,충주시
화물(수소 대형),현대자동차,엑시언트 수소전기트럭 윙바디,25000,0,25000,2022년도 수소자동차 충주시 모델별 보조금,2022,충주시
승합(수소 대형),현대자동차,일렉시티 FCEV,15000,0,15000,2022년도 수소자동차 충주시 모델별 보조금,2022,충주시
일반승용(수소),현대자동차,넥쏘,2250,1100,3350,2022년도 수소자동차 제천시 모델별 보조금,2022,제천시
승합(수소 대형),현대자동차,일렉시티 FCEV,15000,0,15000,2022년도 수소자동차 제천시 모델별 보조금,2022,제천시
일반승용(수소),현대자동차,넥쏘,2250,1100,3350,2022년도 수소자동차 영동군 모델별 보조금,2022,영동군
화물(수소 대형),현대자동차,엑시언트 수소전기트럭 윙바디,25000,0,25000,2022년도 수소자동차 영동군 모델별 보조금,2022,영동군
승합(수소 대형),현대자동차,일렉시티 FCEV,15000,0,15000,2022년도 수소자동차 영동군 모델별 보조금,2022,영동군
승합(수소 대형),현대자동차,유니버스 수소전기버스,20000,0,20000,2022년도 수소자동차 영동군 모델별 보조금,2022,영동군
일반승용(수소),현대자동차,넥쏘,2250,1100,3350,2022년도 수소자동차 증평군 모델별 보조금,2022,증평군
승합(수소 대형),현대자동차,일렉시티 FCEV,15000,0,15000,2022년도 수소자동차 증평군 모델별 보조금,2022,증평군
일반승용(수소),현대자동차,넥쏘,2250,1100,3350,2022년도 수소자동차 진천군 모델별 보조금,2022,진천군
승합(수소 대형),현대자동차,일렉시티 FCEV,15000,0,15000,2022년도 수소자동차 진천군 모델별 보조금,2022,진천군
일반승용(수소),현대자동차,넥쏘,2250,1100,3350,2022년도 수소자동차 괴산군 모델별 보조금,2022,괴산군
승합(수소 대형),현대자동차,일렉시티 FCEV,15000,0,15000,2022년도 수소자동차 괴산군 모델별 보조금,2022,괴산군
일반승용(수소),현대자동차,넥쏘,2250,1100,3350,2022년도 수소자동차 음성군 모델별 보조금,2022,음성군
승합(수소 대형),현대자동차,일렉시티 FCEV,15000,0,15000,2022년도 수소자동차 음성군 모델별 보조금,2022,음성군
일반승용(수소),현대자동차,넥쏘,2250,1000,3250,2022년도 수소자동차 천안시 모델별 보조금,2022,천안시
승합(수소 대형),현대자동차,일렉시티 FCEV,15000,0,15000,2022년도 수소자동차 천안시 모델별 보조금,2022,천안시
일반승용(수소),현대자동차,넥쏘,2250,1000,3250,2022년도 수소자동차 공주시 모델별 보조금,2022,공주시
화물(수소 대형),현대자동차,엑시언트 수소전기트럭 윙바디,25000,0,25000,2022년도 수소자동차 공주시 모델별 보조금,2022,공주시
승합(수소 대형),현대자동차,일렉시티 FCEV,15000,0,15000,2022년도 수소자동차 공주시 모델별 보조금,2022,공주시
승합(수소 대형),현대자동차,유니버스 수소전기버스,20000,0,20000,2022년도 수소자동차 공주시 모델별 보조금,2022,공주시
일반승용(수소),현대자동차,넥쏘,2250,1000,3250,2022년도 수소자동차 보령시 모델별 보조금,2022,보령시
화물(수소 대형),현대자동차,엑시언트 수소전기트럭 윙바디,25000,0,25000,2022년도 수소자동차 보령시 모델별 보조금,2022,보령시
승합(수소 대형),현대자동차,일렉시티 FCEV,15000,18000,33000,2022년도 수소자동차 보령시 모델별 보조금,2022,보령시
승합(수소 대형),현대자동차,유니버스 수소전기버스,20000,15000,35000,2022년도 수소자동차 보령시 모델별 보조금,2022,보령시
일반승용(수소),현대자동차,넥쏘,2250,1000,3250,2022년도 수소자동차 아산시 모델별 보조금,2022,아산시
화물(수소 대형),현대자동차,엑시언트 수소전기트럭 윙바디,25000,20000,45000,2022년도 수소자동차 아산시 모델별 보조금,2022,아산시
승합(수소 대형),현대자동차,일렉시티 FCEV,15000,18000,33000,2022년도 수소자동차 아산시 모델별 보조금,2022,아산시
일반승용(수소),현대자동차,넥쏘,2250,1000,3250,2022년도 수소자동차 서산시 모델별 보조금,2022,서산시
화물(수소 대형),현대자동차,엑시언트 수소전기트럭 윙바디,25000,20000,45000,2022년도 수소자동차 서산시 모델별 보조금,2022,서산시
승합(수소 대형),현대자동차,일렉시티 FCEV,15000,0,15000,2022년도 수소자동차 서산시 모델별 보조금,2022,서산시
승합(수소 대형),현대자동차,유니버스 수소전기버스,20000,0,20000,2022년도 수소자동차 서산시 모델별 보조금,2022,서산시
일반승용(수소),현대자동차,넥쏘,2250,1000,3250,2022년도 수소자동차 논산시 모델별 보조금,2022,논산시
승합(수소 대형),현대자동차,일렉시티 FCEV,15000,0,15000,2022년도 수소자동차 논산시 모델별 보조금,2022,논산시
일반승용(수소),현대자동차,넥쏘,2250,1000,3250,2022년도 수소자동차 계룡시 모델별 보조금,2022,계룡시
승합(수소 대형),현대자동차,일렉시티 FCEV,15000,0,15000,2022년도 수소자동차 계룡시 모델별 보조금,2022,계룡시
일반승용(수소),현대자동차,넥쏘,2250,1300,3550,2022년도 수소자동차 당진시 모델별 보조금,2022,당진시
화물(수소 대형),현대자동차,엑시언트 수소전기트럭 윙바디,25000,20000,45000,2022년도 수소자동차 당진시 모델별 보조금,2022,당진시
승합(수소 대형),현대자동차,일렉시티 FCEV,15000,15000,30000,2022년도 수소자동차 당진시 모델별 보조금,2022,당진시
일반승용(수소),현대자동차,넥쏘,2250,1000,3250,2022년도 수소자동차 금산군 모델별 보조금,2022,금산군
승합(수소 대형),현대자동차,일렉시티 FCEV,15000,0,15000,2022년도 수소자동차 금산군 모델별 보조금,2022,금산군
일반승용(수소),현대자동차,넥쏘,2250,1000,3250,2022년도 수소자동차 부여군 모델별 보조금,2022,부여군
승합(수소 대형),현대자동차,일렉시티 FCEV,15000,0,15000,2022년도 수소자동차 부여군 모델별 보조금,2022,부여군
일반승용(수소),현대자동차,넥쏘,2250,1000,3250,2022년도 수소자동차 서천군 모델별 보조금,2022,서천군
승합(수소 대형),현대자동차,일렉시티 FCEV,15000,0,15000,2022년도 수소자동차 서천군 모델별 보조금,2022,서천군
일반승용(수소),현대자동차,넥쏘,2250,1000,3250,2022년도 수소자동차 청양군 모델별 보조금,2022,청양군
승합(수소 대형),현대자동차,일렉시티 FCEV,15000,0,15000,2022년도 수소자동차 청양군 모델별 보조금,2022,청양군
일반승용(수소),현대자동차,넥쏘,2250,1000,3250,2022년도 수소자동차 홍성군 모델별 보조금,2022,홍성군
승합(수소 대형),현대자동차,일렉시티 FCEV,15000,0,15000,2022년도 수소자동차 홍성군 모델별 보조금,2022,홍성군
일반승용(수소),현대자동차,넥쏘,2250,1000,3250,2022년도 수소자동차 예산군 모델별 보조금,2022,예산군
승합(수소 대형),현대자동차,일렉시티 FCEV,15000,0,15000,2022년도 수소자동차 예산군 모델별 보조금,2022,예산군
일반승용(수소),현대자동차,넥쏘,2250,1000,3250,2022년도 수소자동차 태안군 모델별 보조금,2022,태안군
승합(수소 대형),현대자동차,일렉시티 FCEV,15000,0,15000,2022년도 수소자동차 태안군 모델별 보조금,2022,태안군
일반승용(수소),현대자동차,넥쏘,2250,1400,3650,2022년도 수소자동차 전주시 모델별 보조금,2022,전주시
승합(수소 대형),현대자동차,일렉시티 FCEV,15000,0,15000,2022년도 수소자동차 전주시 모델별 보조금,2022,전주시
일반승용(수소),현대자동차,넥쏘,2250,1400,3650,2022년도 수소자동차 군산시 모델별 보조금,2022,군산시
승합(수소 대형),현대자동차,일렉시티 FCEV,15000,0,15000,2022년도 수소자동차 군산시 모델별 보조금,2022,군산시
일반승용(수소),현대자동차,넥쏘,2250,1400,3650,2022년도 수소자동차 익산시 모델별 보조금,2022,익산시
승합(수소 대형),현대자동차,일렉시티 FCEV,15000,0,15000,2022년도 수소자동차 익산시 모델별 보조금,2022,익산시
일반승용(수소),현대자동차,넥쏘,2250,1400,3650,2022년도 수소자동차 정읍시 모델별 보조금,2022,정읍시
승합(수소 대형),현대자동차,일렉시티 FCEV,15000,0,15000,2022년도 수소자동차 정읍시 모델별 보조금,2022,정읍시
일반승용(수소),현대자동차,넥쏘,2250,1400,3650,2022년도 수소자동차 남원시 모델별 보조금,2022,남원시
화물(수소 대형),현대자동차,엑시언트 수소전기트럭 윙바디,25000,0,25000,2022년도 수소자동차 남원시 모델별 보조금,2022,남원시
승합(수소 대형),현대자동차,일렉시티 FCEV,15000,0,15000,2022년도 수소자동차 남원시 모델별 보조금,2022,남원시
일반승용(수소),현대자동차,넥쏘,2250,1400,3650,2022년도 수소자동차 김제시 모델별 보조금,2022,김제시
승합(수소 대형),현대자동차,일렉시티 FCEV,15000,0,15000,2022년도 수소자동차 김제시 모델별 보조금,2022,김제시
일반승용(수소),현대자동차,넥쏘,2250,1400,3650,2022년도 수소자동차 완주군 모델별 보조금,2022,완주군
승합(수소 대형),현대자동차,일렉시티 FCEV,15000,0,15000,2022년도 수소자동차 완주군 모델별 보조금,2022,완주군
일반승용(수소),현대자동차,넥쏘,2250,1400,3650,2022년도 수소자동차 무주군 모델별 보조금,2022,무주군
화물(수소 대형),현대자동차,엑시언트 수소전기트럭 윙바디,25000,0,25000,2022년도 수소자동차 무주군 모델별 보조금,2022,무주군
승합(수소 대형),현대자동차,일렉시티 FCEV,15000,0,15000,2022년도 수소자동차 무주군 모델별 보조금,2022,무주군
승합(수소 대형),현대자동차,유니버스 수소전기버스,20000,0,20000,2022년도 수소자동차 무주군 모델별 보조금,2022,무주군
일반승용(수소),현대자동차,넥쏘,2250,1400,3650,2022년도 수소자동차 순창군 모델별 보조금,2022,순창군
승합(수소 대형),현대자동차,일렉시티 FCEV,15000,0,15000,2022년도 수소자동차 순창군 모델별 보조금,2022,순창군
일반승용(수소),현대자동차,넥쏘,2250,1400,3650,2022년도 수소자동차 고창군 모델별 보조금,2022,고창군
승합(수소 대형),현대자동차,일렉시티 FCEV,15000,0,15000,2022년도 수소자동차 고창군 모델별 보조금,2022,고창군
일반승용(수소),현대자동차,넥쏘,2250,1400,3650,2022년도 수소자동차 부안군 모델별 보조금,2022,부안군
승합(수소 대형),현대자동차,일렉시티 FCEV,15000,0,15000,2022년도 수소자동차 부안군 모델별 보조금,2022,부안군
일반승용(수소),현대자동차,넥쏘,2250,1250,3500,2022년도 수소자동차 목포시 모델별 보조금,2022,목포시
화물(수소 대형),현대자동차,엑시언트 수소전기트럭 윙바디,25000,0,25000,2022년도 수소자동차 목포시 모델별 보조금,2022,목포시
승합(수소 대형),현대자동차,일렉시티 FCEV,15000,0,15000,2022년도 수소자동차 목포시 모델별 보조금,2022,목포시
승합(수소 대형),현대자동차,유니버스 수소전기버스,20000,0,20000,2022년도 수소자동차 목포시 모델별 보조금,2022,목포시
일반승용(수소),현대자동차,넥쏘,2250,1500,3750,2022년도 수소자동차 여수시 모델별 보조금,2022,여수시
화물(수소 대형),현대자동차,엑시언트 수소전기트럭 윙바디,25000,0,25000,2022년도 수소자동차 여수시 모델별 보조금,2022,여수시
승합(수소 대형),현대자동차,일렉시티 FCEV,15000,15000,30000,2022년도 수소자동차 여수시 모델별 보조금,2022,여수시
승합(수소 대형),현대자동차,유니버스 수소전기버스,20000,0,20000,2022년도 수소자동차 여수시 모델별 보조금,2022,여수시
일반승용(수소),현대자동차,넥쏘,2250,1200,3450,2022년도 수소자동차 순천시 모델별 보조금,2022,순천시
승합(수소 대형),현대자동차,일렉시티 FCEV,15000,0,15000,2022년도 수소자동차 순천시 모델별 보조금,2022,순천시
일반승용(수소),현대자동차,넥쏘,2250,1300,3550,2022년도 수소자동차 나주시 모델별 보조금,2022,나주시
승합(수소 대형),현대자동차,일렉시티 FCEV,15000,0,15000,2022년도 수소자동차 나주시 모델별 보조금,2022,나주시
일반승용(수소),현대자동차,넥쏘,2250,1200,3450,2022년도 수소자동차 광양시 모델별 보조금,2022,광양시
승합(수소 대형),현대자동차,일렉시티 FCEV,15000,0,15000,2022년도 수소자동차 광양시 모델별 보조금,2022,광양시
일반승용(수소),현대자동차,넥쏘,2250,1250,3500,2022년도 수소자동차 고흥군 모델별 보조금,2022,고흥군
승합(수소 대형),현대자동차,일렉시티 FCEV,15000,0,15000,2022년도 수소자동차 고흥군 모델별 보조금,2022,고흥군
일반승용(수소),현대자동차,넥쏘,2250,1250,3500,2022년도 수소자동차 무안군 모델별 보조금,2022,무안군
승합(수소 대형),현대자동차,일렉시티 FCEV,15000,0,15000,2022년도 수소자동차 무안군 모델별 보조금,2022,무안군
일반승용(수소),현대자동차,넥쏘,2250,1250,3500,2022년도 수소자동차 함평군 모델별 보조금,2022,함평군
승합(수소 대형),현대자동차,일렉시티 FCEV,15000,0,15000,2022년도 수소자동차 함평군 모델별 보조금,2022,함평군
일반승용(수소),현대자동차,넥쏘,2250,1250,3500,2022년도 수소자동차 장성군 모델별 보조금,2022,장성군
승합(수소 대형),현대자동차,일렉시티 FCEV,15000,0,15000,2022년도 수소자동차 장성군 모델별 보조금,2022,장성군
일반승용(수소),현대자동차,넥쏘,2250,1000,3250,2022년도 수소자동차 포항시 모델별 보조금,2022,포항시
승합(수소 대형),현대자동차,일렉시티 FCEV,15000,0,15000,2022년도 수소자동차 포항시 모델별 보조금,2022,포항시
일반승용(수소),현대자동차,넥쏘,2250,1000,3250,2022년도 수소자동차 경주시 모델별 보조금,2022,경주시
승합(수소 대형),현대자동차,일렉시티 FCEV,15000,0,15000,2022년도 수소자동차 경주시 모델별 보조금,2022,경주시
