차종,제조사,모델명,국비 (만원),지방비 (만원),보조금 (만원),text,연도,행정구역
화물(소형),에스에스라이트,젤라,986,328.0,1314.0,2023년도 전기자동차 부산광역시 모델별 보조금,2023,부산광역시
화물(소형),에스에스라이트,젤라 P200,1177,392.0,1569.0,2023년도 전기자동차 부산광역시 모델별 보조금,2023,부산광역시
화물(소형),한국쓰리축,한국쓰리축1톤롱바디EV트럭(봉고),943,314.0,1257.0,2023년도 전기자동차 부산광역시 모델별 보조금,2023,부산광역시
화물(소형),한국쓰리축,한국쓰리축1톤롱바디EV트럭(포터),963,321.0,1284.0,2023년도 전기자동차 부산광역시 모델별 보조금,2023,부산광역시
화물(소형),모빌리티네트웍스,SE-A2밴,1200,400.0,1600.0,2023년도 전기자동차 부산광역시 모델별 보조금,2023,부산광역시
화물(초소형),스마트솔루션즈,D2C,550,250.0,800.0,2023년도 전기자동차 대구광역시 모델별 보조금,2023,대구광역시
화물(초소형),스마트솔루션즈,D2P,550,250.0,800.0,2023년도 전기자동차 대구광역시 모델별 보조금,2023,대구광역시
화물(초소형),루트17,다니고3,550,250.0,800.0,2023년도 전기자동차 대구광역시 모델별 보조금,2023,대구광역시
화물(초소형),루트17,다니고3 픽업,550,250.0,800.0,2023년도 전기자동차 대구광역시 모델별 보조금,2023,대구광역시
화물(초소형),마스타전기차,MASTA VAN,550,250.0,800.0,2023년도 전기자동차 대구광역시 모델별 보조금,2023,대구광역시
화물(초소형),마스타전기차,MASTA HIM,550,250.0,800.0,2023년도 전기자동차 대구광역시 모델별 보조금,2023,대구광역시
화물(초소형),디피코,포트로-탑,550,250.0,800.0,2023년도 전기자동차 대구광역시 모델별 보조금,2023,대구광역시
화물(초소형),디피코,포트로-픽업,550,250.0,800.0,2023년도 전기자동차 대구광역시 모델별 보조금,2023,대구광역시
화물(초소형),디피코,포트로-탑S,550,250.0,800.0,2023년도 전기자동차 대구광역시 모델별 보조금,2023,대구광역시
화물(초소형),디피코,포트로-픽업S,550,250.0,800.0,2023년도 전기자동차 대구광역시 모델별 보조금,2023,대구광역시
화물(초소형),진우에스엠씨,포텐스,550,250.0,800.0,2023년도 전기자동차 대구광역시 모델별 보조금,2023,대구광역시
화물(경형),파워프라자,라보ev PEACE,900,350.0,1250.0,2023년도 전기자동차 대구광역시 모델별 보조금,2023,대구광역시
화물(경형),디피코,포트로350L-탑,900,350.0,1250.0,2023년도 전기자동차 대구광역시 모델별 보조금,2023,대구광역시
화물(경형),디피코,포트로350L-픽업,900,350.0,1250.0,2023년도 전기자동차 대구광역시 모델별 보조금,2023,대구광역시
화물(소형),제인모터스,제인모터스칼마토EV1톤내장탑차,498,166.0,664.0,2023년도 전기자동차 대구광역시 모델별 보조금,2023,대구광역시
화물(소형),파워프라자,봉고3ev PEACE,536,178.0,714.0,2023년도 전기자동차 대구광역시 모델별 보조금,2023,대구광역시
화물(소형),파워프라자,봉고3ev PEACE 더블캡,437,145.0,582.0,2023년도 전기자동차 대구광역시 모델별 보조금,2023,대구광역시
화물(소형),현대자동차,포터Ⅱ 일렉트릭(23MY),1200,400.0,1600.0,2023년도 전기자동차 대구광역시 모델별 보조금,2023,대구광역시
화물(소형),현대자동차,포터Ⅱ 일렉트릭(24MY),1200,400.0,1600.0,2023년도 전기자동차 대구광역시 모델별 보조금,2023,대구광역시
화물(소형),기아,봉고 전기차,1200,400.0,1600.0,2023년도 전기자동차 대구광역시 모델별 보조금,2023,대구광역시
화물(소형),기아,봉고 전기차 냉동탑차,1400,400.0,1800.0,2023년도 전기자동차 대구광역시 모델별 보조금,2023,대구광역시
화물(소형),기아,봉고 전기차 저상형 냉동탑차,1400,400.0,1800.0,2023년도 전기자동차 대구광역시 모델별 보조금,2023,대구광역시
화물(소형),일진정공,일진무시동전기냉동탑차(149.9km),1053,351.0,1404.0,2023년도 전기자동차 대구광역시 모델별 보조금,2023,대구광역시
화물(소형),일진정공,일진무시동전기냉동탑차(186.1km),1321,400.0,1721.0,2023년도 전기자동차 대구광역시 모델별 보조금,2023,대구광역시
화물(소형),일진정공,일진무시동전기냉동탑차(봉고),1460,486.0,1946.0,2023년도 전기자동차 대구광역시 모델별 보조금,2023,대구광역시
화물(소형),일진정공,일진무시동전기냉동탑차(포터),1444,481.0,1925.0,2023년도 전기자동차 대구광역시 모델별 보조금,2023,대구광역시
화물(소형),루트17,다니고밴,784,261.0,1045.0,2023년도 전기자동차 대구광역시 모델별 보조금,2023,대구광역시
화물(소형),루트17,다니고C(0.8톤 전기트럭),1112,370.0,1482.0,2023년도 전기자동차 대구광역시 모델별 보조금,2023,대구광역시
화물(소형),루트17,다니고C2(0.8톤 전기트럭),909,303.0,1212.0,2023년도 전기자동차 대구광역시 모델별 보조금,2023,대구광역시
화물(소형),루트17,다니고R(전기냉동탑차),1313,400.0,1713.0,2023년도 전기자동차 대구광역시 모델별 보조금,2023,대구광역시
화물(소형),루트17,다니고R2(무시동 전기냉동탑차),1212,400.0,1612.0,2023년도 전기자동차 대구광역시 모델별 보조금,2023,대구광역시
화물(소형),한신자동차,플러스2.0,648,216.0,864.0,2023년도 전기자동차 대구광역시 모델별 보조금,2023,대구광역시
화물(소형),비바모빌리티,(단종)비바,932,310.0,1242.0,2023년도 전기자동차 대구광역시 모델별 보조금,2023,대구광역시
화물(소형),비바모빌리티,(단종)브라보,802,267.0,1069.0,2023년도 전기자동차 대구광역시 모델별 보조금,2023,대구광역시
화물(소형),이브이케이엠씨,(단종)MASADA 2밴,1124,374.0,1498.0,2023년도 전기자동차 대구광역시 모델별 보조금,2023,대구광역시
화물(소형),이브이케이엠씨,(단종)MASADA 4밴,1025,341.0,1366.0,2023년도 전기자동차 대구광역시 모델별 보조금,2023,대구광역시
화물(소형),이브이케이엠씨,MASADA 픽업,1078,359.0,1437.0,2023년도 전기자동차 대구광역시 모델별 보조금,2023,대구광역시
화물(소형),이브이케이엠씨,MASADA 3세대 2밴,1124,374.0,1498.0,2023년도 전기자동차 대구광역시 모델별 보조금,2023,대구광역시
화물(소형),이브이케이엠씨,MASADA 3세대 4밴,1025,341.0,1366.0,2023년도 전기자동차 대구광역시 모델별 보조금,2023,대구광역시
화물(소형),이브이케이엠씨,MASADA 2밴,1200,400.0,1600.0,2023년도 전기자동차 대구광역시 모델별 보조금,2023,대구광역시
화물(소형),이브이케이엠씨,MASADA 4밴,1200,400.0,1600.0,2023년도 전기자동차 대구광역시 모델별 보조금,2023,대구광역시
화물(소형),이브이케이엠씨,EC35 2밴,850,283.0,1133.0,2023년도 전기자동차 대구광역시 모델별 보조금,2023,대구광역시
화물(소형),경인모터스,경인1톤전기냉동탑차,1151,383.0,1534.0,2023년도 전기자동차 대구광역시 모델별 보조금,2023,대구광역시
화물(소형),제이스모빌리티,(단종)이티밴,1200,400.0,1600.0,2023년도 전기자동차 대구광역시 모델별 보조금,2023,대구광역시
화물(소형),제이스모빌리티,이티밴,1200,400.0,1600.0,2023년도 전기자동차 대구광역시 모델별 보조금,2023,대구광역시
화물(소형),제이스모빌리티,이티4밴,1180,393.0,1573.0,2023년도 전기자동차 대구광역시 모델별 보조금,2023,대구광역시
화물(소형),오텍,오텍 무시동 전기 냉동탑차(봉고),1253,400.0,1653.0,2023년도 전기자동차 대구광역시 모델별 보조금,2023,대구광역시
화물(소형),이엔플러스,이엔1톤롱바디카고,959,319.0,1278.0,2023년도 전기자동차 대구광역시 모델별 보조금,2023,대구광역시
화물(소형),이엔플러스,이엔플러스EV1톤롱바디트럭,1009,336.0,1345.0,2023년도 전기자동차 대구광역시 모델별 보조금,2023,대구광역시
화물(소형),GS글로벌,T4K,1200,400.0,1600.0,2023년도 전기자동차 대구광역시 모델별 보조금,2023,대구광역시
화물(소형),에스에스라이트,젤라,986,328.0,1314.0,2023년도 전기자동차 대구광역시 모델별 보조금,2023,대구광역시
화물(소형),에스에스라이트,젤라 P200,1177,392.0,1569.0,2023년도 전기자동차 대구광역시 모델별 보조금,2023,대구광역시
화물(소형),한국쓰리축,한국쓰리축1톤롱바디EV트럭(봉고),943,314.0,1257.0,2023년도 전기자동차 대구광역시 모델별 보조금,2023,대구광역시
화물(소형),한국쓰리축,한국쓰리축1톤롱바디EV트럭(포터),963,321.0,1284.0,2023년도 전기자동차 대구광역시 모델별 보조금,2023,대구광역시
화물(소형),모빌리티네트웍스,SE-A2밴,1200,400.0,1600.0,2023년도 전기자동차 대구광역시 모델별 보조금,2023,대구광역시
화물(초소형),스마트솔루션즈,D2C,550,275.0,825.0,2023년도 전기자동차 인천광역시 모델별 보조금,2023,인천광역시
화물(초소형),스마트솔루션즈,D2P,550,275.0,825.0,2023년도 전기자동차 인천광역시 모델별 보조금,2023,인천광역시
화물(초소형),루트17,다니고3,550,275.0,825.0,2023년도 전기자동차 인천광역시 모델별 보조금,2023,인천광역시
화물(초소형),루트17,다니고3 픽업,550,275.0,825.0,2023년도 전기자동차 인천광역시 모델별 보조금,2023,인천광역시
화물(초소형),마스타전기차,MASTA VAN,550,275.0,825.0,2023년도 전기자동차 인천광역시 모델별 보조금,2023,인천광역시
화물(초소형),마스타전기차,MASTA HIM,550,275.0,825.0,2023년도 전기자동차 인천광역시 모델별 보조금,2023,인천광역시
화물(초소형),디피코,포트로-탑,550,275.0,825.0,2023년도 전기자동차 인천광역시 모델별 보조금,2023,인천광역시
화물(초소형),디피코,포트로-픽업,550,275.0,825.0,2023년도 전기자동차 인천광역시 모델별 보조금,2023,인천광역시
화물(초소형),디피코,포트로-탑S,550,275.0,825.0,2023년도 전기자동차 인천광역시 모델별 보조금,2023,인천광역시
화물(초소형),디피코,포트로-픽업S,550,275.0,825.0,2023년도 전기자동차 인천광역시 모델별 보조금,2023,인천광역시
화물(초소형),진우에스엠씨,포텐스,550,275.0,825.0,2023년도 전기자동차 인천광역시 모델별 보조금,2023,인천광역시
화물(경형),파워프라자,라보ev PEACE,900,450.0,1350.0,2023년도 전기자동차 인천광역시 모델별 보조금,2023,인천광역시
화물(경형),디피코,포트로350L-탑,900,450.0,1350.0,2023년도 전기자동차 인천광역시 모델별 보조금,2023,인천광역시
화물(경형),디피코,포트로350L-픽업,900,450.0,1350.0,2023년도 전기자동차 인천광역시 모델별 보조금,2023,인천광역시
화물(소형),제인모터스,제인모터스칼마토EV1톤내장탑차,498,249.0,747.0,2023년도 전기자동차 인천광역시 모델별 보조금,2023,인천광역시
화물(소형),파워프라자,봉고3ev PEACE,536,268.0,804.0,2023년도 전기자동차 인천광역시 모델별 보조금,2023,인천광역시
화물(소형),파워프라자,봉고3ev PEACE 더블캡,437,218.0,655.0,2023년도 전기자동차 인천광역시 모델별 보조금,2023,인천광역시
화물(소형),현대자동차,포터Ⅱ 일렉트릭(24MY),1200,600.0,1800.0,2023년도 전기자동차 인천광역시 모델별 보조금,2023,인천광역시
화물(소형),기아,봉고 전기차,1200,600.0,1800.0,2023년도 전기자동차 인천광역시 모델별 보조금,2023,인천광역시
화물(소형),기아,봉고 전기차 냉동탑차,1400,700.0,2100.0,2023년도 전기자동차 인천광역시 모델별 보조금,2023,인천광역시
화물(소형),기아,봉고 전기차 저상형 냉동탑차,1400,700.0,2100.0,2023년도 전기자동차 인천광역시 모델별 보조금,2023,인천광역시
화물(소형),일진정공,일진무시동전기냉동탑차(149.9km),1053,526.0,1579.0,2023년도 전기자동차 인천광역시 모델별 보조금,2023,인천광역시
화물(소형),일진정공,일진무시동전기냉동탑차(186.1km),1321,660.0,1981.0,2023년도 전기자동차 인천광역시 모델별 보조금,2023,인천광역시
화물(소형),일진정공,일진무시동전기냉동탑차(봉고),1460,730.0,2190.0,2023년도 전기자동차 인천광역시 모델별 보조금,2023,인천광역시
화물(소형),일진정공,일진무시동전기냉동탑차(포터),1444,722.0,2166.0,2023년도 전기자동차 인천광역시 모델별 보조금,2023,인천광역시
화물(소형),루트17,다니고밴,784,392.0,1176.0,2023년도 전기자동차 인천광역시 모델별 보조금,2023,인천광역시
화물(소형),루트17,다니고C(0.8톤 전기트럭),1112,556.0,1668.0,2023년도 전기자동차 인천광역시 모델별 보조금,2023,인천광역시
화물(소형),루트17,다니고C2(0.8톤 전기트럭),909,454.0,1363.0,2023년도 전기자동차 인천광역시 모델별 보조금,2023,인천광역시
화물(소형),루트17,다니고R(전기냉동탑차),1313,656.0,1969.0,2023년도 전기자동차 인천광역시 모델별 보조금,2023,인천광역시
화물(소형),루트17,다니고R2(무시동 전기냉동탑차),1212,606.0,1818.0,2023년도 전기자동차 인천광역시 모델별 보조금,2023,인천광역시
화물(소형),한신자동차,플러스2.0,648,324.0,972.0,2023년도 전기자동차 인천광역시 모델별 보조금,2023,인천광역시
화물(소형),비바모빌리티,(단종)비바,932,466.0,1398.0,2023년도 전기자동차 인천광역시 모델별 보조금,2023,인천광역시
화물(소형),비바모빌리티,(단종)브라보,802,401.0,1203.0,2023년도 전기자동차 인천광역시 모델별 보조금,2023,인천광역시
화물(소형),이브이케이엠씨,(단종)MASADA 2밴,1124,562.0,1686.0,2023년도 전기자동차 인천광역시 모델별 보조금,2023,인천광역시
화물(소형),이브이케이엠씨,(단종)MASADA 4밴,1025,512.0,1537.0,2023년도 전기자동차 인천광역시 모델별 보조금,2023,인천광역시
화물(소형),이브이케이엠씨,MASADA 픽업,1078,539.0,1617.0,2023년도 전기자동차 인천광역시 모델별 보조금,2023,인천광역시
화물(소형),이브이케이엠씨,MASADA 3세대 2밴,1124,562.0,1686.0,2023년도 전기자동차 인천광역시 모델별 보조금,2023,인천광역시
화물(소형),이브이케이엠씨,MASADA 3세대 4밴,1025,512.0,1537.0,2023년도 전기자동차 인천광역시 모델별 보조금,2023,인천광역시
화물(소형),이브이케이엠씨,MASADA 2밴,1200,600.0,1800.0,2023년도 전기자동차 인천광역시 모델별 보조금,2023,인천광역시
화물(소형),이브이케이엠씨,MASADA 4밴,1200,600.0,1800.0,2023년도 전기자동차 인천광역시 모델별 보조금,2023,인천광역시
화물(소형),경인모터스,경인1톤전기냉동탑차,1151,575.0,1726.0,2023년도 전기자동차 인천광역시 모델별 보조금,2023,인천광역시
화물(소형),제이스모빌리티,(단종)이티밴,1200,600.0,1800.0,2023년도 전기자동차 인천광역시 모델별 보조금,2023,인천광역시
화물(소형),제이스모빌리티,이티4밴,1180,590.0,1770.0,2023년도 전기자동차 인천광역시 모델별 보조금,2023,인천광역시
화물(소형),오텍,오텍 무시동 전기 냉동탑차(봉고),1253,626.0,1879.0,2023년도 전기자동차 인천광역시 모델별 보조금,2023,인천광역시
화물(소형),이엔플러스,이엔1톤롱바디카고,959,479.0,1438.0,2023년도 전기자동차 인천광역시 모델별 보조금,2023,인천광역시
화물(소형),이엔플러스,이엔플러스EV1톤롱바디트럭,1009,504.0,1513.0,2023년도 전기자동차 인천광역시 모델별 보조금,2023,인천광역시
화물(소형),GS글로벌,T4K,1200,600.0,1800.0,2023년도 전기자동차 인천광역시 모델별 보조금,2023,인천광역시
화물(소형),에스에스라이트,젤라,986,493.0,1479.0,2023년도 전기자동차 인천광역시 모델별 보조금,2023,인천광역시
화물(소형),에스에스라이트,젤라 P200,1177,588.0,1765.0,2023년도 전기자동차 인천광역시 모델별 보조금,2023,인천광역시
화물(소형),한국쓰리축,한국쓰리축1톤롱바디EV트럭(봉고),943,471.0,1414.0,2023년도 전기자동차 인천광역시 모델별 보조금,2023,인천광역시
화물(소형),한국쓰리축,한국쓰리축1톤롱바디EV트럭(포터),963,481.0,1444.0,2023년도 전기자동차 인천광역시 모델별 보조금,2023,인천광역시
화물(소형),모빌리티네트웍스,SE-A2밴,1200,600.0,1800.0,2023년도 전기자동차 인천광역시 모델별 보조금,2023,인천광역시
화물(초소형),스마트솔루션즈,D2C,550,220.0,770.0,2023년도 전기자동차 광주광역시 모델별 보조금,2023,광주광역시
화물(초소형),스마트솔루션즈,D2P,550,220.0,770.0,2023년도 전기자동차 광주광역시 모델별 보조금,2023,광주광역시
화물(초소형),루트17,다니고3,550,220.0,770.0,2023년도 전기자동차 광주광역시 모델별 보조금,2023,광주광역시
화물(초소형),루트17,다니고3 픽업,550,220.0,770.0,2023년도 전기자동차 광주광역시 모델별 보조금,2023,광주광역시
화물(초소형),마스타전기차,MASTA VAN,550,220.0,770.0,2023년도 전기자동차 광주광역시 모델별 보조금,2023,광주광역시
화물(초소형),마스타전기차,MASTA HIM,550,220.0,770.0,2023년도 전기자동차 광주광역시 모델별 보조금,2023,광주광역시
화물(초소형),디피코,포트로-탑,550,220.0,770.0,2023년도 전기자동차 광주광역시 모델별 보조금,2023,광주광역시
화물(초소형),디피코,포트로-픽업,550,220.0,770.0,2023년도 전기자동차 광주광역시 모델별 보조금,2023,광주광역시
화물(초소형),디피코,포트로-탑S,550,220.0,770.0,2023년도 전기자동차 광주광역시 모델별 보조금,2023,광주광역시
화물(초소형),디피코,포트로-픽업S,550,220.0,770.0,2023년도 전기자동차 광주광역시 모델별 보조금,2023,광주광역시
화물(초소형),진우에스엠씨,포텐스,550,220.0,770.0,2023년도 전기자동차 광주광역시 모델별 보조금,2023,광주광역시
화물(경형),파워프라자,라보ev PEACE,900,288.0,1188.0,2023년도 전기자동차 광주광역시 모델별 보조금,2023,광주광역시
화물(경형),디피코,포트로350L-탑,900,288.0,1188.0,2023년도 전기자동차 광주광역시 모델별 보조금,2023,광주광역시
화물(경형),디피코,포트로350L-픽업,900,288.0,1188.0,2023년도 전기자동차 광주광역시 모델별 보조금,2023,광주광역시
화물(소형),제인모터스,제인모터스칼마토EV1톤내장탑차,498,145.0,643.0,2023년도 전기자동차 광주광역시 모델별 보조금,2023,광주광역시
화물(소형),파워프라자,봉고3ev PEACE,536,156.0,692.0,2023년도 전기자동차 광주광역시 모델별 보조금,2023,광주광역시
화물(소형),파워프라자,봉고3ev PEACE 더블캡,437,127.0,564.0,2023년도 전기자동차 광주광역시 모델별 보조금,2023,광주광역시
화물(소형),현대자동차,포터Ⅱ 일렉트릭(23MY),1200,350.0,1550.0,2023년도 전기자동차 광주광역시 모델별 보조금,2023,광주광역시
화물(소형),현대자동차,포터Ⅱ 일렉트릭(24MY),1200,350.0,1550.0,2023년도 전기자동차 광주광역시 모델별 보조금,2023,광주광역시
화물(소형),기아,봉고 전기차,1200,350.0,1550.0,2023년도 전기자동차 광주광역시 모델별 보조금,2023,광주광역시
화물(소형),기아,봉고 전기차 냉동탑차,1400,408.0,1808.0,2023년도 전기자동차 광주광역시 모델별 보조금,2023,광주광역시
화물(소형),기아,봉고 전기차 저상형 냉동탑차,1400,408.0,1808.0,2023년도 전기자동차 광주광역시 모델별 보조금,2023,광주광역시
화물(소형),일진정공,일진무시동전기냉동탑차(149.9km),1053,307.0,1360.0,2023년도 전기자동차 광주광역시 모델별 보조금,2023,광주광역시
화물(소형),일진정공,일진무시동전기냉동탑차(186.1km),1321,385.0,1706.0,2023년도 전기자동차 광주광역시 모델별 보조금,2023,광주광역시
화물(소형),일진정공,일진무시동전기냉동탑차(봉고),1460,425.0,1885.0,2023년도 전기자동차 광주광역시 모델별 보조금,2023,광주광역시
화물(소형),일진정공,일진무시동전기냉동탑차(포터),1444,421.0,1865.0,2023년도 전기자동차 광주광역시 모델별 보조금,2023,광주광역시
화물(소형),루트17,다니고밴,784,228.0,1012.0,2023년도 전기자동차 광주광역시 모델별 보조금,2023,광주광역시
화물(소형),루트17,다니고C(0.8톤 전기트럭),1112,324.0,1436.0,2023년도 전기자동차 광주광역시 모델별 보조금,2023,광주광역시
화물(소형),루트17,다니고C2(0.8톤 전기트럭),909,265.0,1174.0,2023년도 전기자동차 광주광역시 모델별 보조금,2023,광주광역시
화물(소형),루트17,다니고R(전기냉동탑차),1313,382.0,1695.0,2023년도 전기자동차 광주광역시 모델별 보조금,2023,광주광역시
화물(소형),루트17,다니고R2(무시동 전기냉동탑차),1212,353.0,1565.0,2023년도 전기자동차 광주광역시 모델별 보조금,2023,광주광역시
화물(소형),한신자동차,플러스2.0,648,189.0,837.0,2023년도 전기자동차 광주광역시 모델별 보조금,2023,광주광역시
화물(소형),비바모빌리티,(단종)비바,932,271.0,1203.0,2023년도 전기자동차 광주광역시 모델별 보조금,2023,광주광역시
화물(소형),비바모빌리티,(단종)브라보,802,233.0,1035.0,2023년도 전기자동차 광주광역시 모델별 보조금,2023,광주광역시
화물(소형),이브이케이엠씨,(단종)MASADA 2밴,1124,327.0,1451.0,2023년도 전기자동차 광주광역시 모델별 보조금,2023,광주광역시
화물(소형),이브이케이엠씨,(단종)MASADA 4밴,1025,298.0,1323.0,2023년도 전기자동차 광주광역시 모델별 보조금,2023,광주광역시
화물(소형),이브이케이엠씨,MASADA 픽업,1078,314.0,1392.0,2023년도 전기자동차 광주광역시 모델별 보조금,2023,광주광역시
화물(소형),이브이케이엠씨,MASADA 3세대 2밴,1124,327.0,1451.0,2023년도 전기자동차 광주광역시 모델별 보조금,2023,광주광역시
