차종,제조사,모델명,국비 (만원),지방비 (만원),보조금 (만원),text,연도,행정구역
승합(중형),현대자동차,카운티 일렉트릭(어린이운송용 30인승),4383,500,4883,2022년도 전기자동차 부산광역시 모델별 보조금,2022,부산광역시
승합(중형),현대자동차,(단종)카운티 일렉트릭(어린이운송용 33인승 V2),4391,500,4891,2022년도 전기자동차 부산광역시 모델별 보조금,2022,부산광역시
승합(중형),현대자동차,카운티 일렉트릭(어린이운송용 33인승),4391,500,4891,2022년도 전기자동차 부산광역시 모델별 보조금,2022,부산광역시
승합(중형),현대자동차,카운티 일렉트릭,4391,500,4891,2022년도 전기자동차 부산광역시 모델별 보조금,2022,부산광역시
승합(중형),현대자동차,카운티 일렉트릭(마을버스),5000,500,5500,2022년도 전기자동차 부산광역시 모델별 보조금,2022,부산광역시
승합(중형),우진산전,아폴로750,4780,500,5280,2022년도 전기자동차 부산광역시 모델별 보조금,2022,부산광역시
승합(중형),우진산전,아폴로750(15인승),5000,500,5500,2022년도 전기자동차 부산광역시 모델별 보조금,2022,부산광역시
승합(중형),우진산전,아폴로750전기버스,5000,500,5500,2022년도 전기자동차 부산광역시 모델별 보조금,2022,부산광역시
승합(중형),이비온,E6,2539,500,3039,2022년도 전기자동차 부산광역시 모델별 보조금,2022,부산광역시
승합(중형),이비온,"E6(JL618S), 어린이통학",3570,500,4070,2022년도 전기자동차 부산광역시 모델별 보조금,2022,부산광역시
승합(중형),GS글로벌,NEW BYD eBus-7,4357,500,4857,2022년도 전기자동차 부산광역시 모델별 보조금,2022,부산광역시
승합(중형),한신자동차,바네스,2821,500,3321,2022년도 전기자동차 부산광역시 모델별 보조금,2022,부산광역시
승합(중형),비바모빌리티,VBUS60,3789,500,4289,2022년도 전기자동차 부산광역시 모델별 보조금,2022,부산광역시
승합(중형),비바모빌리티,브이버스60i(어린이운송용),3791,500,4291,2022년도 전기자동차 부산광역시 모델별 보조금,2022,부산광역시
승합(중형),케이지모빌리티커머셜,SMART 8.7,5000,500,5500,2022년도 전기자동차 부산광역시 모델별 보조금,2022,부산광역시
승합(중형),한차,GREENWAY720,5000,500,5500,2022년도 전기자동차 부산광역시 모델별 보조금,2022,부산광역시
승합(대형),현대자동차,일렉시티 굴절버스,14693,500,15193,2022년도 전기자동차 부산광역시 모델별 보조금,2022,부산광역시
승합(대형),현대자동차,일렉시티 이층버스,12501,500,13001,2022년도 전기자동차 부산광역시 모델별 보조금,2022,부산광역시
승합(대형),현대자동차,일렉시티(3PACK),7000,500,7500,2022년도 전기자동차 부산광역시 모델별 보조금,2022,부산광역시
승합(대형),현대자동차,일렉시티(4PACK V1),7000,500,7500,2022년도 전기자동차 부산광역시 모델별 보조금,2022,부산광역시
승합(대형),현대자동차,일렉시티 타운,7000,500,7500,2022년도 전기자동차 부산광역시 모델별 보조금,2022,부산광역시
승합(대형),케이지모빌리티커머셜,이-스마트(57인승),5522,500,6022,2022년도 전기자동차 부산광역시 모델별 보조금,2022,부산광역시
승합(대형),케이지모빌리티커머셜,이-스마트(51인승),5510,500,6010,2022년도 전기자동차 부산광역시 모델별 보조금,2022,부산광역시
승합(대형),케이지모빌리티커머셜,SMART 9.3,7000,500,7500,2022년도 전기자동차 부산광역시 모델별 보조금,2022,부산광역시
승합(대형),케이지모빌리티커머셜,SMART 110(272kWh),7000,500,7500,2022년도 전기자동차 부산광역시 모델별 보조금,2022,부산광역시
승합(대형),케이지모빌리티커머셜,SMART 110E(347kWh),7000,500,7500,2022년도 전기자동차 부산광역시 모델별 보조금,2022,부산광역시
승합(대형),케이지모빌리티커머셜,SMART 110(260kWh),7000,500,7500,2022년도 전기자동차 부산광역시 모델별 보조금,2022,부산광역시
승합(대형),케이지모빌리티커머셜,SMART 110E(260kWh),7000,500,7500,2022년도 전기자동차 부산광역시 모델별 보조금,2022,부산광역시
승합(대형),우진산전,아폴로1100,6396,500,6896,2022년도 전기자동차 부산광역시 모델별 보조금,2022,부산광역시
승합(대형),우진산전,아폴로1100(258kWh),6746,500,7246,2022년도 전기자동차 부산광역시 모델별 보조금,2022,부산광역시
승합(대형),우진산전,아폴로1100(11CTLP),6133,500,6633,2022년도 전기자동차 부산광역시 모델별 보조금,2022,부산광역시
승합(대형),우진산전,아폴로900전기버스,4658,500,5158,2022년도 전기자동차 부산광역시 모델별 보조금,2022,부산광역시
승합(대형),우진산전,아폴로1100전기버스 22MY,7000,500,7500,2022년도 전기자동차 부산광역시 모델별 보조금,2022,부산광역시
승합(대형),피라인모터스,HYPERS(신형),5917,500,6417,2022년도 전기자동차 부산광역시 모델별 보조금,2022,부산광역시
승합(대형),피라인모터스,HYPERS(H),5778,500,6278,2022년도 전기자동차 부산광역시 모델별 보조금,2022,부산광역시
승합(대형),피라인모터스,HYPERS(11L),5021,500,5521,2022년도 전기자동차 부산광역시 모델별 보조금,2022,부산광역시
승합(대형),피라인모터스,HYPERS1611,6021,500,6521,2022년도 전기자동차 부산광역시 모델별 보조금,2022,부산광역시
승합(대형),피라인모터스,HYPERS1609,6068,500,6568,2022년도 전기자동차 부산광역시 모델별 보조금,2022,부산광역시
승합(대형),피라인모터스,HYPERS1612,5795,500,6295,2022년도 전기자동차 부산광역시 모델별 보조금,2022,부산광역시
승합(대형),피라인모터스,HYPERS1609H,6610,500,7110,2022년도 전기자동차 부산광역시 모델별 보조금,2022,부산광역시
승합(대형),비바모빌리티,(단종)브이버스90N,6430,500,6930,2022년도 전기자동차 부산광역시 모델별 보조금,2022,부산광역시
승합(대형),비바모빌리티,(단종)브이버스110-B,6839,500,7339,2022년도 전기자동차 부산광역시 모델별 보조금,2022,부산광역시
승합(대형),북경모터스,그린타운(850),4265,500,4765,2022년도 전기자동차 부산광역시 모델별 보조금,2022,부산광역시
승합(대형),북경모터스,그린타운플러스,6550,500,7050,2022년도 전기자동차 부산광역시 모델별 보조금,2022,부산광역시
승합(대형),범한자동차,E-SKY11(350kWh),7000,500,7500,2022년도 전기자동차 부산광역시 모델별 보조금,2022,부산광역시
승합(대형),범한자동차,E-SKY9(281kWh),7000,500,7500,2022년도 전기자동차 부산광역시 모델별 보조금,2022,부산광역시
승합(대형),범한자동차,E-STAR8 V1,6454,500,6954,2022년도 전기자동차 부산광역시 모델별 보조금,2022,부산광역시
승합(대형),범한자동차,E-STAR11,7000,500,7500,2022년도 전기자동차 부산광역시 모델별 보조금,2022,부산광역시
승합(대형),에스에이피,아이즘(IZM),7000,500,7500,2022년도 전기자동차 부산광역시 모델별 보조금,2022,부산광역시
승합(대형),에스에이피,엘페(ELFE),7000,500,7500,2022년도 전기자동차 부산광역시 모델별 보조금,2022,부산광역시
승합(대형),에스에이피,리오네(LIONNE),7000,500,7500,2022년도 전기자동차 부산광역시 모델별 보조금,2022,부산광역시
승합(대형),GS글로벌,eBus-12(K9DC),7000,500,7500,2022년도 전기자동차 부산광역시 모델별 보조금,2022,부산광역시
승합(대형),GS글로벌,NEW BYD eBus-12,7000,500,7500,2022년도 전기자동차 부산광역시 모델별 보조금,2022,부산광역시
승합(대형),티에스에코에너지,일레누스,7000,500,7500,2022년도 전기자동차 부산광역시 모델별 보조금,2022,부산광역시
승합(대형),티에스에코에너지,일레누스(TS900),6251,500,6751,2022년도 전기자동차 부산광역시 모델별 보조금,2022,부산광역시
승합(대형),이온모터스,시티라이트,5815,0,5815,2022년도 전기자동차 부산광역시 모델별 보조금,2022,부산광역시
승합(대형),이온모터스,시티라이트Ⅱ,7000,500,7500,2022년도 전기자동차 부산광역시 모델별 보조금,2022,부산광역시
승합(대형),이온모터스,시티라이트9,7000,500,7500,2022년도 전기자동차 부산광역시 모델별 보조금,2022,부산광역시
승합(대형),한차,GREENWAY1100,6388,500,6888,2022년도 전기자동차 부산광역시 모델별 보조금,2022,부산광역시
승합(대형),한차,GREENWAY1100A,7000,0,7000,2022년도 전기자동차 부산광역시 모델별 보조금,2022,부산광역시
승합(대형),이엠코리아,에픽시티(LFP),7000,500,7500,2022년도 전기자동차 부산광역시 모델별 보조금,2022,부산광역시
