차종,제조사,모델명,국비 (만원),지방비 (만원),보조금 (만원),text,연도,행정구역
승합(수소 대형),현대자동차,일렉시티 FCEV,15000,0,15000,2021년도 수소자동차 군포시 모델별 보조금,2021,군포시
일반승용(수소),현대자동차,넥쏘,2250,1000,3250,2021년도 수소자동차 의왕시 모델별 보조금,2021,의왕시
승합(수소 대형),현대자동차,일렉시티 FCEV,15000,0,15000,2021년도 수소자동차 의왕시 모델별 보조금,2021,의왕시
일반승용(수소),현대자동차,넥쏘,2250,1000,3250,2021년도 수소자동차 하남시 모델별 보조금,2021,하남시
승합(수소 대형),현대자동차,일렉시티 FCEV,15000,0,15000,2021년도 수소자동차 하남시 모델별 보조금,2021,하남시
일반승용(수소),현대자동차,넥쏘,2250,1000,3250,2021년도 수소자동차 용인시 모델별 보조금,2021,용인시
승합(수소 대형),현대자동차,일렉시티 FCEV,15000,0,15000,2021년도 수소자동차 용인시 모델별 보조금,2021,용인시
일반승용(수소),현대자동차,넥쏘,2250,1000,3250,2021년도 수소자동차 파주시 모델별 보조금,2021,파주시
승합(수소 대형),현대자동차,일렉시티 FCEV,15000,0,15000,2021년도 수소자동차 파주시 모델별 보조금,2021,파주시
일반승용(수소),현대자동차,넥쏘,2250,1000,3250,2021년도 수소자동차 이천시 모델별 보조금,2021,이천시
승합(수소 대형),현대자동차,일렉시티 FCEV,15000,0,15000,2021년도 수소자동차 이천시 모델별 보조금,2021,이천시
일반승용(수소),현대자동차,넥쏘,2250,1000,3250,2021년도 수소자동차 안성시 모델별 보조금,2021,안성시
승합(수소 대형),현대자동차,일렉시티 FCEV,15000,0,15000,2021년도 수소자동차 안성시 모델별 보조금,2021,안성시
일반승용(수소),현대자동차,넥쏘,2250,1000,3250,2021년도 수소자동차 김포시 모델별 보조금,2021,김포시
승합(수소 대형),현대자동차,일렉시티 FCEV,15000,0,15000,2021년도 수소자동차 김포시 모델별 보조금,2021,김포시
일반승용(수소),현대자동차,넥쏘,2250,1750,4000,2021년도 수소자동차 화성시 모델별 보조금,2021,화성시
승합(수소 대형),현대자동차,일렉시티 FCEV,15000,0,15000,2021년도 수소자동차 화성시 모델별 보조금,2021,화성시
일반승용(수소),현대자동차,넥쏘,2250,1000,3250,2021년도 수소자동차 광주시 모델별 보조금,2021,광주시
승합(수소 대형),현대자동차,일렉시티 FCEV,15000,0,15000,2021년도 수소자동차 광주시 모델별 보조금,2021,광주시
일반승용(수소),현대자동차,넥쏘,2250,1000,3250,2021년도 수소자동차 양주시 모델별 보조금,2021,양주시
승합(수소 대형),현대자동차,일렉시티 FCEV,15000,0,15000,2021년도 수소자동차 양주시 모델별 보조금,2021,양주시
일반승용(수소),현대자동차,넥쏘,2250,1000,3250,2021년도 수소자동차 여주시 모델별 보조금,2021,여주시
승합(수소 대형),현대자동차,일렉시티 FCEV,15000,0,15000,2021년도 수소자동차 여주시 모델별 보조금,2021,여주시
일반승용(수소),현대자동차,넥쏘,2250,1000,3250,2021년도 수소자동차 양평군 모델별 보조금,2021,양평군
승합(수소 대형),현대자동차,일렉시티 FCEV,15000,0,15000,2021년도 수소자동차 양평군 모델별 보조금,2021,양평군
일반승용(수소),현대자동차,넥쏘,2250,1500,3750,2021년도 수소자동차 춘천시 모델별 보조금,2021,춘천시
승합(수소 대형),현대자동차,일렉시티 FCEV,15000,20000,35000,2021년도 수소자동차 춘천시 모델별 보조금,2021,춘천시
일반승용(수소),현대자동차,넥쏘,2250,1500,3750,2021년도 수소자동차 원주시 모델별 보조금,2021,원주시
승합(수소 대형),현대자동차,일렉시티 FCEV,15000,0,15000,2021년도 수소자동차 원주시 모델별 보조금,2021,원주시
일반승용(수소),현대자동차,넥쏘,2250,1500,3750,2021년도 수소자동차 동해시 모델별 보조금,2021,동해시
승합(수소 대형),현대자동차,일렉시티 FCEV,15000,0,15000,2021년도 수소자동차 동해시 모델별 보조금,2021,동해시
일반승용(수소),현대자동차,넥쏘,2250,1500,3750,2021년도 수소자동차 속초시 모델별 보조금,2021,속초시
승합(수소 대형),현대자동차,일렉시티 FCEV,15000,0,15000,2021년도 수소자동차 속초시 모델별 보조금,2021,속초시
일반승용(수소),현대자동차,넥쏘,2250,1500,3750,2021년도 수소자동차 삼척시 모델별 보조금,2021,삼척시
승합(수소 대형),현대자동차,일렉시티 FCEV,15000,20000,35000,2021년도 수소자동차 삼척시 모델별 보조금,2021,삼척시
일반승용(수소),현대자동차,넥쏘,2250,1500,3750,2021년도 수소자동차 홍천군 모델별 보조금,2021,홍천군
승합(수소 대형),현대자동차,일렉시티 FCEV,15000,0,15000,2021년도 수소자동차 홍천군 모델별 보조금,2021,홍천군
일반승용(수소),현대자동차,넥쏘,2250,1500,3750,2021년도 수소자동차 횡성군 모델별 보조금,2021,횡성군
승합(수소 대형),현대자동차,일렉시티 FCEV,15000,0,15000,2021년도 수소자동차 횡성군 모델별 보조금,2021,횡성군
일반승용(수소),현대자동차,넥쏘,2250,1500,3750,2021년도 수소자동차 평창군 모델별 보조금,2021,평창군
승합(수소 대형),현대자동차,일렉시티 FCEV,15000,0,15000,2021년도 수소자동차 평창군 모델별 보조금,2021,평창군
일반승용(수소),현대자동차,넥쏘,2250,1500,3750,2021년도 수소자동차 철원군 모델별 보조금,2021,철원군
승합(수소 대형),현대자동차,일렉시티 FCEV,15000,0,15000,2021년도 수소자동차 철원군 모델별 보조금,2021,철원군
일반승용(수소),현대자동차,넥쏘,2250,1500,3750,2021년도 수소자동차 인제군 모델별 보조금,2021,인제군
승합(수소 대형),현대자동차,일렉시티 FCEV,15000,0,15000,2021년도 수소자동차 인제군 모델별 보조금,2021,인제군
일반승용(수소),현대자동차,넥쏘,2250,1500,3750,2021년도 수소자동차 고성군 모델별 보조금,2021,고성군
승합(수소 대형),현대자동차,일렉시티 FCEV,15000,0,15000,2021년도 수소자동차 고성군 모델별 보조금,2021,고성군
일반승용(수소),현대자동차,넥쏘,2250,1500,3750,2021년도 수소자동차 양양군 모델별 보조금,2021,양양군
승합(수소 대형),현대자동차,일렉시티 FCEV,15000,0,15000,2021년도 수소자동차 양양군 모델별 보조금,2021,양양군
일반승용(수소),현대자동차,넥쏘,2250,1100,3350,2021년도 수소자동차 청주시 모델별 보조금,2021,청주시
승합(수소 대형),현대자동차,일렉시티 FCEV,15000,0,15000,2021년도 수소자동차 청주시 모델별 보조금,2021,청주시
일반승용(수소),현대자동차,넥쏘,2250,1100,3350,2021년도 수소자동차 충주시 모델별 보조금,2021,충주시
승합(수소 대형),현대자동차,일렉시티 FCEV,15000,0,15000,2021년도 수소자동차 충주시 모델별 보조금,2021,충주시
일반승용(수소),현대자동차,넥쏘,2250,1100,3350,2021년도 수소자동차 제천시 모델별 보조금,2021,제천시
승합(수소 대형),현대자동차,일렉시티 FCEV,15000,0,15000,2021년도 수소자동차 제천시 모델별 보조금,2021,제천시
일반승용(수소),현대자동차,넥쏘,2250,1000,3250,2021년도 수소자동차 진천군 모델별 보조금,2021,진천군
승합(수소 대형),현대자동차,일렉시티 FCEV,15000,0,15000,2021년도 수소자동차 진천군 모델별 보조금,2021,진천군
일반승용(수소),현대자동차,넥쏘,2250,1100,3350,2021년도 수소자동차 괴산군 모델별 보조금,2021,괴산군
승합(수소 대형),현대자동차,일렉시티 FCEV,15000,0,15000,2021년도 수소자동차 괴산군 모델별 보조금,2021,괴산군
일반승용(수소),현대자동차,넥쏘,2250,1100,3350,2021년도 수소자동차 음성군 모델별 보조금,2021,음성군
승합(수소 대형),현대자동차,일렉시티 FCEV,15000,0,15000,2021년도 수소자동차 음성군 모델별 보조금,2021,음성군
일반승용(수소),현대자동차,넥쏘,2250,1000,3250,2021년도 수소자동차 천안시 모델별 보조금,2021,천안시
승합(수소 대형),현대자동차,일렉시티 FCEV,15000,4500,19500,2021년도 수소자동차 천안시 모델별 보조금,2021,천안시
일반승용(수소),현대자동차,넥쏘,2250,1000,3250,2021년도 수소자동차 공주시 모델별 보조금,2021,공주시
승합(수소 대형),현대자동차,일렉시티 FCEV,15000,0,15000,2021년도 수소자동차 공주시 모델별 보조금,2021,공주시
일반승용(수소),현대자동차,넥쏘,2250,1000,3250,2021년도 수소자동차 보령시 모델별 보조금,2021,보령시
승합(수소 대형),현대자동차,일렉시티 FCEV,15000,15000,30000,2021년도 수소자동차 보령시 모델별 보조금,2021,보령시
일반승용(수소),현대자동차,넥쏘,2250,1200,3450,2021년도 수소자동차 아산시 모델별 보조금,2021,아산시
승합(수소 대형),현대자동차,일렉시티 FCEV,15000,18000,33000,2021년도 수소자동차 아산시 모델별 보조금,2021,아산시
일반승용(수소),현대자동차,넥쏘,2250,1000,3250,2021년도 수소자동차 서산시 모델별 보조금,2021,서산시
승합(수소 대형),현대자동차,일렉시티 FCEV,15000,0,15000,2021년도 수소자동차 서산시 모델별 보조금,2021,서산시
일반승용(수소),현대자동차,넥쏘,2250,1000,3250,2021년도 수소자동차 논산시 모델별 보조금,2021,논산시
승합(수소 대형),현대자동차,일렉시티 FCEV,15000,0,15000,2021년도 수소자동차 논산시 모델별 보조금,2021,논산시
일반승용(수소),현대자동차,넥쏘,2250,1000,3250,2021년도 수소자동차 계룡시 모델별 보조금,2021,계룡시
승합(수소 대형),현대자동차,일렉시티 FCEV,15000,0,15000,2021년도 수소자동차 계룡시 모델별 보조금,2021,계룡시
일반승용(수소),현대자동차,넥쏘,2250,1000,3250,2021년도 수소자동차 당진시 모델별 보조금,2021,당진시
승합(수소 대형),현대자동차,일렉시티 FCEV,15000,0,15000,2021년도 수소자동차 당진시 모델별 보조금,2021,당진시
일반승용(수소),현대자동차,넥쏘,2250,1000,3250,2021년도 수소자동차 금산군 모델별 보조금,2021,금산군
승합(수소 대형),현대자동차,일렉시티 FCEV,15000,0,15000,2021년도 수소자동차 금산군 모델별 보조금,2021,금산군
일반승용(수소),현대자동차,넥쏘,2250,1000,3250,2021년도 수소자동차 부여군 모델별 보조금,2021,부여군
승합(수소 대형),현대자동차,일렉시티 FCEV,15000,0,15000,2021년도 수소자동차 부여군 모델별 보조금,2021,부여군
일반승용(수소),현대자동차,넥쏘,2250,1000,3250,2021년도 수소자동차 서천군 모델별 보조금,2021,서천군
승합(수소 대형),현대자동차,일렉시티 FCEV,15000,0,15000,2021년도 수소자동차 서천군 모델별 보조금,2021,서천군
일반승용(수소),현대자동차,넥쏘,2250,1000,3250,2021년도 수소자동차 청양군 모델별 보조금,2021,청양군
승합(수소 대형),현대자동차,일렉시티 FCEV,15000,0,15000,2021년도 수소자동차 청양군 모델별 보조금,2021,청양군
일반승용(수소),현대자동차,넥쏘,2250,1000,3250,2021년도 수소자동차 홍성군 모델별 보조금,2021,홍성군
승합(수소 대형),현대자동차,일렉시티 FCEV,15000,0,15000,2021년도 수소자동차 홍성군 모델별 보조금,2021,홍성군
일반승용(수소),현대자동차,넥쏘,2250,1000,3250,2021년도 수소자동차 예산군 모델별 보조금,2021,예산군
승합(수소 대형),현대자동차,일렉시티 FCEV,15000,0,15000,2021년도 수소자동차 예산군 모델별 보조금,2021,예산군
일반승용(수소),현대자동차,넥쏘,2250,1000,3250,2021년도 수소자동차 태안군 모델별 보조금,2021,태안군
승합(수소 대형),현대자동차,일렉시티 FCEV,15000,0,15000,2021년도 수소자동차 태안군 모델별 보조금,2021,태안군
일반승용(수소),현대자동차,넥쏘,2250,1400,3650,2021년도 수소자동차 전주시 모델별 보조금,2021,전주시
승합(수소 대형),현대자동차,일렉시티 FCEV,15000,0,15000,2021년도 수소자동차 전주시 모델별 보조금,2021,전주시
일반승용(수소),현대자동차,넥쏘,2250,1400,3650,2021년도 수소자동차 군산시 모델별 보조금,2021,군산시
승합(수소 대형),현대자동차,일렉시티 FCEV,15000,0,15000,2021년도 수소자동차 군산시 모델별 보조금,2021,군산시
일반승용(수소),현대자동차,넥쏘,2250,1400,3650,2021년도 수소자동차 익산시 모델별 보조금,2021,익산시
승합(수소 대형),현대자동차,일렉시티 FCEV,15000,0,15000,2021년도 수소자동차 익산시 모델별 보조금,2021,익산시
일반승용(수소),현대자동차,넥쏘,2250,1400,3650,2021년도 수소자동차 정읍시 모델별 보조금,2021,정읍시
승합(수소 대형),현대자동차,일렉시티 FCEV,15000,0,15000,2021년도 수소자동차 정읍시 모델별 보조금,2021,정읍시
일반승용(수소),현대자동차,넥쏘,2250,1400,3650,2021년도 수소자동차 완주군 모델별 보조금,2021,완주군
승합(수소 대형),현대자동차,일렉시티 FCEV,15000,0,15000,2021년도 수소자동차 완주군 모델별 보조금,2021,완주군
일반승용(수소),현대자동차,넥쏘,2250,1400,3650,2021년도 수소자동차 순창군 모델별 보조금,2021,순창군
승합(수소 대형),현대자동차,일렉시티 FCEV,15000,0,15000,2021년도 수소자동차 순창군 모델별 보조금,2021,순창군
일반승용(수소),현대자동차,넥쏘,2250,1400,3650,2021년도 수소자동차 부안군 모델별 보조금,2021,부안군
승합(수소 대형),현대자동차,일렉시티 FCEV,15000,0,15000,2021년도 수소자동차 부안군 모델별 보조금,2021,부안군
일반승용(수소),현대자동차,넥쏘,2250,1500,3750,2021년도 수소자동차 여수시 모델별 보조금,2021,여수시
승합(수소 대형),현대자동차,일렉시티 FCEV,15000,0,15000,2021년도 수소자동차 여수시 모델별 보조금,2021,여수시
일반승용(수소),현대자동차,넥쏘,2250,1500,3750,2021년도 수소자동차 순천시 모델별 보조금,2021,순천시
승합(수소 대형),현대자동차,일렉시티 FCEV,15000,0,15000,2021년도 수소자동차 순천시 모델별 보조금,2021,순천시
일반승용(수소),현대자동차,넥쏘,2250,1300,3550,2021년도 수소자동차 나주시 모델별 보조금,2021,나주시
승합(수소 대형),현대자동차,일렉시티 FCEV,15000,0,15000,2021년도 수소자동차 나주시 모델별 보조금,2021,나주시
일반승용(수소),현대자동차,넥쏘,2250,1200,3450,2021년도 수소자동차 광양시 모델별 보조금,2021,광양시
승합(수소 대형),현대자동차,일렉시티 FCEV,15000,0,15000,2021년도 수소자동차 광양시 모델별 보조금,2021,광양시
일반승용(수소),현대자동차,넥쏘,2250,1250,3500,2021년도 수소자동차 고흥군 모델별 보조금,2021,고흥군
승합(수소 대형),현대자동차,일렉시티 FCEV,15000,0,15000,2021년도 수소자동차 고흥군 모델별 보조금,2021,고흥군
일반승용(수소),현대자동차,넥쏘,2250,1200,3450,2021년도 수소자동차 해남군 모델별 보조금,2021,해남군
승합(수소 대형),현대자동차,일렉시티 FCEV,15000,0,15000,2021년도 수소자동차 해남군 모델별 보조금,2021,해남군
일반승용(수소),현대자동차,넥쏘,2250,1250,3500,2021년도 수소자동차 무안군 모델별 보조금,2021,무안군
승합(수소 대형),현대자동차,일렉시티 FCEV,15000,0,15000,2021년도 수소자동차 무안군 모델별 보조금,2021,무안군
일반승용(수소),현대자동차,넥쏘,2250,1250,3500,2021년도 수소자동차 장성군 모델별 보조금,2021,장성군
승합(수소 대형),현대자동차,일렉시티 FCEV,15000,0,15000,2021년도 수소자동차 장성군 모델별 보조금,2021,장성군
일반승용(수소),현대자동차,넥쏘,2250,1000,3250,2021년도 수소자동차 경주시 모델별 보조금,2021,경주시
승합(수소 대형),현대자동차,일렉시티 FCEV,15000,0,15000,2021년도 수소자동차 경주시 모델별 보조금,2021,경주시
일반승용(수소),현대자동차,넥쏘,2250,1000,3250,2021년도 수소자동차 김천시 모델별 보조금,2021,김천시
승합(수소 대형),현대자동차,일렉시티 FCEV,15000,0,15000,2021년도 수소자동차 김천시 모델별 보조금,2021,김천시
일반승용(수소),현대자동차,넥쏘,2250,1000,3250,2021년도 수소자동차 상주시 모델별 보조금,2021,상주시
승합(수소 대형),현대자동차,일렉시티 FCEV,15000,0,15000,2021년도 수소자동차 상주시 모델별 보조금,2021,상주시
일반승용(수소),현대자동차,넥쏘,2250,1000,3250,2021년도 수소자동차 경산시 모델별 보조금,2021,경산시
승합(수소 대형),현대자동차,일렉시티 FCEV,15000,0,15000,2021년도 수소자동차 경산시 모델별 보조금,2021,경산시
일반승용(수소),현대자동차,넥쏘,2250,1000,3250,2021년도 수소자동차 군위군 모델별 보조금,2021,군위군
승합(수소 대형),현대자동차,일렉시티 FCEV,15000,0,15000,2021년도 수소자동차 군위군 모델별 보조금,2021,군위군
일반승용(수소),현대자동차,넥쏘,2250,1000,3250,2021년도 수소자동차 성주군 모델별 보조금,2021,성주군
승합(수소 대형),현대자동차,일렉시티 FCEV,15000,0,15000,2021년도 수소자동차 성주군 모델별 보조금,2021,성주군
일반승용(수소),현대자동차,넥쏘,2250,1060,3310,2021년도 수소자동차 창원시 모델별 보조금,2021,창원시
승합(수소 대형),현대자동차,일렉시티 FCEV,15000,0,15000,2021년도 수소자동차 창원시 모델별 보조금,2021,창원시
일반승용(수소),현대자동차,넥쏘,2250,1060,3310,2021년도 수소자동차 진주시 모델별 보조금,2021,진주시
승합(수소 대형),현대자동차,일렉시티 FCEV,15000,0,15000,2021년도 수소자동차 진주시 모델별 보조금,2021,진주시
일반승용(수소),현대자동차,넥쏘,2250,1060,3310,2021년도 수소자동차 통영시 모델별 보조금,2021,통영시
승합(수소 대형),현대자동차,일렉시티 FCEV,15000,0,15000,2021년도 수소자동차 통영시 모델별 보조금,2021,통영시
일반승용(수소),현대자동차,넥쏘,2250,1060,3310,2021년도 수소자동차 김해시 모델별 보조금,2021,김해시
승합(수소 대형),현대자동차,일렉시티 FCEV,15000,0,15000,2021년도 수소자동차 김해시 모델별 보조금,2021,김해시
일반승용(수소),현대자동차,넥쏘,2250,1060,3310,2021년도 수소자동차 거제시 모델별 보조금,2021,거제시
승합(수소 대형),현대자동차,일렉시티 FCEV,15000,0,15000,2021년도 수소자동차 거제시 모델별 보조금,2021,거제시
일반승용(수소),현대자동차,넥쏘,2250,1060,3310,2021년도 수소자동차 양산시 모델별 보조금,2021,양산시
승합(수소 대형),현대자동차,일렉시티 FCEV,15000,0,15000,2021년도 수소자동차 양산시 모델별 보조금,2021,양산시
일반승용(수소),현대자동차,넥쏘,2250,1060,3310,2021년도 수소자동차 의령군 모델별 보조금,2021,의령군
승합(수소 대형),현대자동차,일렉시티 FCEV,15000,0,15000,2021년도 수소자동차 의령군 모델별 보조금,2021,의령군
일반승용(수소),현대자동차,넥쏘,2250,1060,3310,2021년도 수소자동차 함안군 모델별 보조금,2021,함안군
승합(수소 대형),현대자동차,일렉시티 FCEV,15000,0,15000,2021년도 수소자동차 함안군 모델별 보조금,2021,함안군
일반승용(수소),현대자동차,넥쏘,2250,0,2250,2021년도 수소자동차 서울특별시 모델별 보조금,2021,서울특별시
승합(수소 대형),현대자동차,일렉시티 FCEV,15000,0,15000,2021년도 수소자동차 서울특별시 모델별 보조금,2021,서울특별시
